タイムスタンプ,ロットID,idx,温度,振動
2025-02-03 12:03:20,18,207,189.958,0.664
2025-02-03 12:03:30,18,208,188.226,0.734
2025-02-03 12:03:40,18,209,188.867,0.587
2025-02-03 12:03:50,18,210,190.475,0.679
2025-02-03 12:04:00,18,211,186.997,0.554
2025-02-03 12:04:10,18,212,189.260,0.594
2025-02-03 12:04:20,18,213,189.047,0.603
2025-02-03 12:04:30,18,214,187.541,0.688
2025-02-03 12:04:40,18,215,191.023,0.637
2025-02-03 12:04:50,18,216,187.007,0.691
2025-02-03 12:05:00,18,217,187.343,0.634
2025-02-03 12:05:10,18,218,187.502,0.712
2025-02-03 12:05:20,18,219,188.316,0.624
2025-02-03 12:05:30,18,220,186.714,0.537
2025-02-03 12:05:40,18,221,191.173,0.554
2025-02-03 12:05:50,18,222,187.350,0.532
2025-02-03 12:06:00,18,223,187.381,0.539
2025-02-03 12:06:10,18,224,188.189,0.741
2025-02-03 12:06:20,18,225,188.948,0.527
2025-02-03 12:06:30,18,226,189.540,0.717
2025-02-03 12:06:40,18,227,185.420,0.750
2025-02-03 12:06:50,18,228,190.810,0.546
2025-02-03 12:07:00,18,229,187.465,0.449
2025-02-03 12:07:10,18,230,187.902,0.634
2025-02-03 12:07:20,18,231,186.985,0.537
2025-02-03 12:07:30,18,232,188.220,0.462
2025-02-03 12:07:40,18,233,188.206,0.446
2025-02-03 12:07:50,18,234,188.855,0.578
2025-02-03 12:08:00,18,235,186.787,0.565
2025-02-03 12:08:10,18,236,190.421,0.622
2025-02-03 12:08:20,18,237,188.674,0.583
2025-02-03 12:08:30,18,238,188.529,0.580
2025-02-03 12:08:40,18,239,189.260,0.528
2025-02-03 12:08:50,18,240,186.264,0.544
2025-02-03 12:09:00,18,241,189.114,0.536
2025-02-03 12:09:10,18,242,187.196,0.564
2025-02-03 12:09:20,18,243,188.516,0.586
2025-02-03 12:09:30,18,244,186.508,0.541
2025-02-03 12:09:40,18,245,187.580,0.485
2025-02-03 12:09:50,18,246,189.678,0.453
2025-02-03 12:10:00,18,247,189.629,0.533
2025-02-03 12:10:10,18,248,187.290,0.447
2025-02-03 12:10:20,18,249,187.794,0.493
2025-02-03 12:10:30,18,250,188.406,0.589
2025-02-03 12:10:40,18,251,185.878,0.568
2025-02-03 12:10:50,18,252,187.324,0.522
2025-02-03 12:11:00,18,253,186.203,0.630
2025-02-03 12:11:10,18,254,187.985,0.684
2025-02-03 12:11:20,18,255,186.659,0.503
2025-02-03 12:11:30,18,256,186.868,0.580
2025-02-03 12:11:40,18,257,186.515,0.592
2025-02-03 12:11:50,18,258,192.253,0.720
2025-02-03 12:12:00,18,259,184.127,0.616
2025-02-03 12:12:10,18,260,189.515,0.582
2025-02-03 12:12:20,18,261,187.009,0.669
2025-02-03 12:12:30,18,262,190.292,0.673
2025-02-03 12:12:40,18,263,189.104,0.618
2025-02-03 12:12:50,18,264,188.527,0.672
2025-02-03 12:13:00,18,265,186.259,0.659
2025-02-03 12:13:10,18,266,187.609,0.692
2025-02-03 12:13:20,18,267,188.352,0.691
2025-02-03 12:13:30,18,268,188.389,0.703
2025-02-03 12:13:40,18,269,187.390,0.700
2025-02-03 12:13:50,18,270,187.159,0.691
2025-02-03 12:14:00,18,271,187.890,0.588
2025-02-03 12:14:10,18,272,185.781,0.540
2025-02-03 12:14:20,18,273,188.845,0.731
2025-02-03 12:14:30,18,274,188.231,0.730
2025-02-03 12:14:40,18,275,187.221,0.651
2025-02-03 12:14:50,18,276,190.307,0.752
2025-02-03 12:15:00,18,277,187.105,0.530
2025-02-03 12:15:10,18,278,184.346,0.733
2025-02-03 12:15:20,18,279,186.934,0.607
2025-02-03 12:15:30,18,280,186.793,0.716
2025-02-03 12:15:40,18,281,189.453,0.703
2025-02-03 12:15:50,18,282,188.867,0.603
2025-02-03 12:16:00,18,283,188.247,0.714
2025-02-03 12:16:10,18,284,188.964,0.853
2025-02-03 12:16:20,18,285,187.719,0.790
2025-02-03 12:16:30,18,286,184.604,0.746
2025-02-03 12:16:40,18,287,189.332,0.694
2025-02-03 12:16:50,18,288,187.161,0.622
2025-02-03 12:17:00,18,289,188.788,0.578
2025-02-03 12:17:10,18,290,189.098,0.688
2025-02-03 12:17:20,18,291,188.759,0.758
2025-02-03 12:17:30,18,292,188.636,0.761
2025-02-03 12:17:40,18,293,186.726,0.690
2025-02-03 12:17:50,18,294,184.849,0.796
2025-02-03 12:18:00,18,295,187.189,0.784
2025-02-03 12:18:10,18,296,186.806,0.602
2025-02-03 12:18:20,18,297,189.697,0.803
2025-02-03 12:18:30,18,298,187.522,0.707
2025-02-03 12:18:40,18,299,189.686,0.688
2025-02-03 12:18:50,18,300,191.202,0.625
2025-02-03 12:19:00,18,301,189.883,0.601
2025-02-03 12:19:10,18,302,187.166,0.541
2025-02-03 12:19:20,18,303,187.442,0.498
2025-02-03 12:19:30,18,304,188.352,0.600
2025-02-03 12:19:40,18,305,186.099,0.656
2025-02-03 12:19:50,18,306,189.744,0.700
2025-02-03 12:20:00,18,307,186.641,0.632
2025-02-03 12:20:10,18,308,188.010,0.584
2025-02-03 12:20:20,18,309,189.307,0.532
2025-02-03 12:20:30,18,310,187.904,0.630
2025-02-03 12:20:40,18,311,188.472,0.410
2025-02-03 12:20:50,18,312,188.816,0.593
2025-02-03 12:21:00,18,313,189.363,0.659
2025-02-03 12:21:10,18,314,187.652,0.610
2025-02-03 12:21:20,18,315,187.879,0.531
2025-02-03 12:21:30,18,316,187.272,0.546
2025-02-03 12:21:40,18,317,190.317,0.566
2025-02-03 12:21:50,18,318,190.263,0.611
2025-02-03 12:22:00,18,319,188.076,0.433
2025-02-03 12:22:10,18,320,185.608,0.511
2025-02-03 12:22:20,18,321,188.894,0.449
2025-02-03 12:22:30,18,322,186.830,0.439
2025-02-03 12:22:40,18,323,189.114,0.542
2025-02-03 12:22:50,18,324,186.676,0.627
2025-02-03 12:23:00,18,325,188.094,0.566
2025-02-03 12:23:10,18,326,187.391,0.468
2025-02-03 12:23:20,18,327,188.122,0.651
2025-02-03 12:23:30,18,328,187.743,0.507
2025-02-03 12:23:40,18,329,189.181,0.620
2025-02-03 12:23:50,18,330,188.277,0.383
2025-02-03 12:24:00,18,331,188.028,0.702
2025-02-03 12:24:10,18,332,188.383,0.521
2025-02-03 12:24:20,18,333,189.079,0.723
2025-02-03 12:24:30,18,334,189.054,0.706
2025-02-03 12:24:40,18,335,186.671,0.354
2025-02-03 12:24:50,18,336,188.141,0.616
2025-02-03 12:25:00,18,337,189.591,0.637
2025-02-03 12:25:10,18,338,188.497,0.621
2025-02-03 12:25:20,18,339,187.333,0.680
2025-02-03 12:25:30,18,340,186.919,0.724
2025-02-03 12:25:40,18,341,188.707,0.668
2025-02-03 12:25:50,18,342,188.385,0.665
2025-02-03 12:26:00,18,343,186.744,0.732
2025-02-03 12:26:10,18,344,188.649,0.719
2025-02-03 12:26:20,18,345,188.210,0.753
2025-02-03 12:26:30,18,346,187.842,0.678
2025-02-03 12:26:40,18,347,188.887,0.706
2025-02-03 12:26:50,18,348,189.175,0.582
2025-02-03 12:27:00,18,349,189.032,0.711
2025-02-03 12:27:10,18,350,188.900,0.599
2025-02-03 12:27:20,18,351,189.367,0.598
2025-02-03 12:27:30,18,352,187.938,0.698
2025-02-03 12:27:40,18,353,190.258,0.685
2025-02-03 12:27:50,18,354,186.785,0.680
2025-02-03 14:36:00,19,1,198.043,0.575
2025-02-03 14:36:10,19,2,198.050,0.524
2025-02-03 14:36:20,19,3,196.573,0.534
2025-02-03 14:36:30,19,4,198.365,0.536
2025-02-03 14:36:40,19,5,197.941,0.580
2025-02-03 14:36:50,19,6,198.711,0.473
2025-02-03 14:37:00,19,7,197.185,0.622
2025-02-03 14:37:10,19,8,197.947,0.436
2025-02-03 14:37:20,19,9,197.534,0.423
2025-02-03 14:37:30,19,10,198.065,0.481
2025-02-03 14:37:40,19,11,197.176,0.493
2025-02-03 14:37:50,19,12,198.166,0.509
2025-02-03 14:38:00,19,13,198.587,0.452
2025-02-03 14:38:10,19,14,198.476,0.636
2025-02-03 14:38:20,19,15,198.155,0.573
2025-02-03 14:38:30,19,16,197.397,0.447
2025-02-03 14:38:40,19,17,197.683,0.472
2025-02-03 14:38:50,19,18,197.472,0.445
2025-02-03 14:39:00,19,19,198.020,0.422
2025-02-03 14:39:10,19,20,197.649,0.502
2025-02-03 14:39:20,19,21,196.837,0.417
2025-02-03 14:39:30,19,22,198.659,0.555
2025-02-03 14:39:40,19,23,198.025,0.446
2025-02-03 14:39:50,19,24,197.821,0.487
2025-02-03 14:40:00,19,25,198.459,0.579
2025-02-03 14:40:10,19,26,198.520,0.552
2025-02-03 14:40:20,19,27,198.637,0.352
2025-02-03 14:40:30,19,28,198.373,0.486
2025-02-03 14:40:40,19,29,196.596,0.475
2025-02-03 14:40:50,19,30,198.079,0.364
2025-02-03 14:41:00,19,31,196.781,0.513
2025-02-03 14:41:10,19,32,198.236,0.504
2025-02-03 14:41:20,19,33,197.542,0.462
2025-02-03 14:41:30,19,34,197.891,0.459
2025-02-03 14:41:40,19,35,198.078,0.368
2025-02-03 14:41:50,19,36,196.977,0.494
2025-02-03 14:42:00,19,37,197.113,0.523
2025-02-03 14:42:10,19,38,198.406,0.564
2025-02-03 14:42:20,19,39,196.819,0.513
2025-02-03 14:42:30,19,40,197.576,0.553
2025-02-03 14:42:40,19,41,198.825,0.582
2025-02-03 14:42:50,19,42,198.639,0.436
2025-02-03 14:43:00,19,43,196.675,0.503
2025-02-03 14:43:10,19,44,198.300,0.446
2025-02-03 14:43:20,19,45,197.661,0.533
2025-02-03 14:43:30,19,46,197.957,0.414
2025-02-03 14:43:40,19,47,197.347,0.458
2025-02-03 14:43:50,19,48,197.704,0.562
2025-02-03 14:44:00,19,49,197.411,0.491
2025-02-03 14:44:10,19,50,196.865,0.535
2025-02-03 14:44:20,19,51,199.310,0.287
2025-02-03 14:44:30,19,52,197.481,0.541
2025-02-03 14:44:40,19,53,196.845,0.540
2025-02-03 14:44:50,19,54,198.154,0.541
2025-02-03 14:45:00,19,55,198.824,0.472
2025-02-03 14:45:10,19,56,199.444,0.495
2025-02-03 14:45:20,19,57,197.799,0.617
2025-02-03 14:45:30,19,58,196.937,0.564
2025-02-03 14:45:40,19,59,198.273,0.504
2025-02-03 14:45:50,19,60,198.118,0.513
2025-02-03 14:46:00,19,61,198.398,0.554
2025-02-03 14:46:10,19,62,198.638,0.592
2025-02-03 14:46:20,19,63,198.204,0.468
2025-02-03 14:46:30,19,64,198.644,0.494
2025-02-03 14:46:40,19,65,197.654,0.477
2025-02-03 14:46:50,19,66,196.538,0.515
2025-02-03 14:47:00,19,67,197.961,0.552
2025-02-03 14:47:10,19,68,196.859,0.419
2025-02-03 14:47:20,19,69,198.515,0.337
2025-02-03 14:47:30,19,70,197.811,0.492
2025-02-03 14:47:40,19,71,196.449,0.563
2025-02-03 14:47:50,19,72,197.515,0.525
2025-02-03 14:48:00,19,73,198.700,0.372
2025-02-03 14:48:10,19,74,198.010,0.357
2025-02-03 14:48:20,19,75,199.343,0.431
2025-02-03 14:48:30,19,76,197.742,0.568
2025-02-03 14:48:40,19,77,198.614,0.617
2025-02-03 14:48:50,19,78,197.874,0.475
2025-02-03 14:49:00,19,79,197.412,0.564
2025-02-03 14:49:10,19,80,198.092,0.511
2025-02-03 14:49:20,19,81,197.497,0.589
2025-02-03 14:49:30,19,82,197.692,0.593
2025-02-03 14:49:40,19,83,199.733,0.513
2025-02-03 14:49:50,19,84,199.058,0.548
2025-02-03 14:50:00,19,85,197.943,0.585
2025-02-03 14:50:10,19,86,198.353,0.417
2025-02-03 14:50:20,19,87,198.039,0.405
2025-02-03 14:50:30,19,88,197.293,0.575
2025-02-03 14:50:40,19,89,198.476,0.547
2025-02-03 14:50:50,19,90,197.355,0.543
2025-02-03 14:51:00,19,91,197.294,0.471
2025-02-03 14:51:10,19,92,197.537,0.463
2025-02-03 14:51:20,19,93,197.757,0.544
2025-02-03 14:51:30,19,94,198.832,0.433
2025-02-03 14:51:40,19,95,198.948,0.430
2025-02-03 14:51:50,19,96,198.274,0.463
2025-02-03 14:52:00,19,97,197.965,0.438
2025-02-03 14:52:10,19,98,197.104,0.467
2025-02-03 14:52:20,19,99,198.349,0.405
2025-02-03 14:52:30,19,100,198.064,0.490
2025-02-03 14:52:40,19,101,197.717,0.457
2025-02-03 14:52:50,19,102,197.299,0.479
2025-02-03 14:53:00,19,103,197.526,0.529
2025-02-03 14:53:10,19,104,195.720,0.465
2025-02-03 14:53:20,19,105,197.148,0.542
2025-02-03 14:53:30,19,106,197.855,0.462
2025-02-03 14:53:40,19,107,197.687,0.487
2025-02-03 14:53:50,19,108,199.374,0.558
2025-02-03 14:54:00,19,109,198.191,0.522
2025-02-03 14:54:10,19,110,198.203,0.522
2025-02-03 14:54:20,19,111,198.248,0.423
2025-02-03 14:54:30,19,112,198.257,0.496
2025-02-03 14:54:40,19,113,198.396,0.389
2025-02-03 14:54:50,19,114,197.888,0.598
2025-02-03 14:55:00,19,115,198.660,0.441
2025-02-03 14:55:10,19,116,198.091,0.627
2025-02-03 14:55:20,19,117,197.493,0.441
2025-02-03 14:55:30,19,118,197.214,0.428
2025-02-03 14:55:40,19,119,198.403,0.549
2025-02-03 14:55:50,19,120,198.965,0.453
2025-02-03 14:56:00,19,121,197.825,0.450
2025-02-03 14:56:10,19,122,197.549,0.328
2025-02-03 14:56:20,19,123,198.401,0.462
2025-02-03 14:56:30,19,124,198.111,0.440
2025-02-03 14:56:40,19,125,197.358,0.547
2025-02-03 14:56:50,19,126,197.919,0.489
2025-02-03 14:57:00,19,127,198.120,0.479
2025-02-03 14:57:10,19,128,197.962,0.403
2025-02-03 14:57:20,19,129,197.739,0.474
2025-02-03 14:57:30,19,130,198.517,0.577
2025-02-03 14:57:40,19,131,197.157,0.444
2025-02-03 14:57:50,19,132,198.453,0.490
2025-02-03 14:58:00,19,133,197.680,0.576
2025-02-03 14:58:10,19,134,197.273,0.576
2025-02-03 14:58:20,19,135,198.857,0.533
2025-02-03 14:58:30,19,136,197.498,0.481
2025-02-03 14:58:40,19,137,197.913,0.572
2025-02-03 14:58:50,19,138,197.680,0.496
2025-02-03 14:59:00,19,139,198.768,0.552
2025-02-03 14:59:10,19,140,197.214,0.603
2025-02-03 14:59:20,19,141,197.578,0.568
2025-02-03 14:59:30,19,142,197.375,0.553
2025-02-03 14:59:40,19,143,198.121,0.480
2025-02-03 14:59:50,19,144,198.227,0.504
2025-02-03 15:00:00,19,145,197.590,0.411
2025-02-03 15:00:10,19,146,198.490,0.476
2025-02-03 15:00:20,19,147,198.929,0.440
2025-02-03 15:00:30,19,148,197.202,0.480
2025-02-03 15:00:40,19,149,198.373,0.556
2025-02-03 15:00:50,19,150,198.915,0.513
2025-02-03 15:01:00,19,151,197.678,0.462
2025-02-03 15:01:10,19,152,197.666,0.457
2025-02-03 15:01:20,19,153,199.302,0.565
2025-02-03 15:01:30,19,154,197.073,0.442
2025-02-03 15:01:40,19,155,198.127,0.569
2025-02-03 15:01:50,19,156,197.661,0.429
2025-02-03 15:02:00,19,157,198.131,0.491
2025-02-03 15:02:10,19,158,196.946,0.578
2025-02-03 15:02:20,19,159,197.730,0.597
2025-02-03 15:02:30,19,160,198.343,0.506
2025-02-03 15:02:40,19,161,198.098,0.432
2025-02-03 15:02:50,19,162,198.039,0.460
2025-02-03 15:03:00,19,163,199.500,0.571
2025-02-03 15:03:10,19,164,197.522,0.424
2025-02-03 15:03:20,19,165,198.275,0.473
2025-02-03 15:03:30,19,166,196.820,0.523
2025-02-03 15:03:40,19,167,198.177,0.383
2025-02-03 15:03:50,19,168,198.790,0.448
2025-02-03 15:04:00,19,169,198.399,0.584
2025-02-03 15:04:10,19,170,198.534,0.352
2025-02-03 15:04:20,19,171,197.162,0.580
2025-02-03 15:04:30,19,172,198.537,0.476
2025-02-03 15:04:40,19,173,199.343,0.625
2025-02-03 15:04:50,19,174,197.568,0.513
2025-02-03 15:05:00,19,175,198.857,0.468
2025-02-03 15:05:10,19,176,198.629,0.486
2025-02-03 15:05:20,19,177,198.311,0.493
2025-02-03 15:05:30,19,178,197.572,0.492
2025-02-03 15:05:40,19,179,197.460,0.586
2025-02-03 15:05:50,19,180,197.230,0.356
2025-02-03 15:06:00,19,181,199.017,0.401
2025-02-03 15:06:10,19,182,196.938,0.516
2025-02-03 15:06:20,19,183,198.528,0.484
2025-02-03 15:06:30,19,184,197.487,0.526
2025-02-03 15:06:40,19,185,198.287,0.386
2025-02-03 15:06:50,19,186,198.652,0.541
2025-02-03 15:07:00,19,187,197.501,0.513
2025-02-03 15:07:10,19,188,198.518,0.450
2025-02-03 15:07:20,19,189,198.785,0.539
2025-02-03 15:07:30,19,190,198.346,0.480
2025-02-03 15:07:40,19,191,197.919,0.425
2025-02-03 15:07:50,19,192,197.711,0.463
2025-02-03 15:08:00,19,193,197.335,0.551
2025-02-03 15:08:10,19,194,198.175,0.470
2025-02-03 15:08:20,19,195,197.580,0.500
2025-02-03 15:08:30,19,196,198.044,0.497
2025-02-03 15:08:40,19,197,198.117,0.500
2025-02-03 15:08:50,19,198,197.917,0.536
2025-02-03 15:09:00,19,199,198.062,0.552
2025-02-03 15:09:10,19,200,199.202,0.583
2025-02-03 15:09:20,19,201,196.863,0.540
2025-02-03 15:09:30,19,202,197.116,0.526
2025-02-03 15:09:40,19,203,197.803,0.490
2025-02-03 15:09:50,19,204,197.445,0.553
2025-02-03 15:10:00,19,205,196.762,0.456
2025-02-03 15:10:10,19,206,197.520,0.524
2025-02-03 15:10:20,19,207,198.861,0.523
2025-02-03 15:10:30,19,208,198.004,0.353
2025-02-03 15:10:40,19,209,197.327,0.469
2025-02-03 15:10:50,19,210,198.659,0.399
2025-02-03 15:11:00,19,211,197.748,0.544
2025-02-03 15:11:10,19,212,197.757,0.688
2025-02-03 15:11:20,19,213,197.101,0.469
2025-02-03 15:11:30,19,214,197.788,0.493
2025-02-03 15:11:40,19,215,198.375,0.462
2025-02-03 15:11:50,19,216,197.434,0.477
2025-02-03 15:12:00,19,217,198.888,0.453
2025-02-03 15:12:10,19,218,198.860,0.333
2025-02-03 15:12:20,19,219,199.101,0.443
2025-02-03 15:12:30,19,220,199.450,0.407
2025-02-03 15:12:40,19,221,197.912,0.612
2025-02-03 15:12:50,19,222,198.478,0.613
2025-02-03 15:13:00,19,223,198.312,0.620
2025-02-03 15:13:10,19,224,198.248,0.679
2025-02-03 15:13:20,19,225,197.177,0.448
2025-02-03 15:13:30,19,226,197.048,0.496
2025-02-03 15:13:40,19,227,197.748,0.447
2025-02-03 15:13:50,19,228,197.372,0.384
2025-02-03 15:14:00,19,229,197.836,0.542
2025-02-03 15:14:10,19,230,199.225,0.543
2025-02-03 15:14:20,19,231,198.305,0.548
2025-02-03 15:14:30,19,232,198.320,0.657
2025-02-03 15:14:40,19,233,198.631,0.575
2025-02-03 15:14:50,19,234,197.954,0.610
2025-02-03 15:15:00,19,235,198.391,0.499
2025-02-03 15:15:10,19,236,198.811,0.475
2025-02-03 15:15:20,19,237,198.770,0.431
2025-02-03 15:15:30,19,238,198.357,0.624
2025-02-03 15:15:40,19,239,199.020,0.457
2025-02-03 15:15:50,19,240,197.995,0.524
2025-02-03 15:16:00,19,241,196.733,0.438
2025-02-03 15:16:10,19,242,197.573,0.448
2025-02-03 15:16:20,19,243,197.963,0.515
2025-02-03 15:16:30,19,244,197.786,0.588
2025-02-03 15:16:40,19,245,198.537,0.548
2025-02-03 15:16:50,19,246,197.462,0.418
2025-02-03 15:17:00,19,247,198.090,0.334
2025-02-03 15:17:10,19,248,198.311,0.402
2025-02-03 15:17:20,19,249,197.334,0.507
2025-02-03 15:17:30,19,250,198.889,0.472
2025-02-03 15:17:40,19,251,199.180,0.462
2025-02-03 15:17:50,19,252,198.900,0.469
2025-02-03 15:18:00,19,253,197.114,0.485
2025-02-03 15:18:10,19,254,197.512,0.576
2025-02-03 15:18:20,19,255,199.414,0.556
2025-02-03 15:18:30,19,256,198.166,0.432
2025-02-03 15:18:40,19,257,198.613,0.414
2025-02-03 15:18:50,19,258,198.684,0.486
2025-02-03 15:19:00,19,259,198.099,0.501
2025-02-03 15:19:10,19,260,198.925,0.417
2025-02-03 15:19:20,19,261,198.016,0.458
2025-02-03 15:19:30,19,262,199.517,0.422
2025-02-03 15:19:40,19,263,197.207,0.434
2025-02-03 15:19:50,19,264,198.885,0.676
2025-02-03 15:20:00,19,265,197.668,0.518
2025-02-03 15:20:10,19,266,196.913,0.506
2025-02-03 15:20:20,19,267,196.604,0.751
2025-02-03 15:20:30,19,268,197.341,0.418
2025-02-03 15:20:40,19,269,198.644,0.428
2025-02-03 15:20:50,19,270,197.794,0.481
2025-02-03 15:21:00,19,271,198.784,0.522
2025-02-03 15:21:10,19,272,196.960,0.592
2025-02-03 15:21:20,19,273,197.166,0.368
2025-02-03 15:21:30,19,274,198.125,0.489
2025-02-03 15:21:40,19,275,197.416,0.464
2025-02-03 15:21:50,19,276,198.307,0.582
2025-02-03 15:22:00,19,277,196.536,0.468
2025-02-03 15:22:10,19,278,197.917,0.391
2025-02-03 15:22:20,19,279,198.503,0.500
2025-02-03 15:22:30,19,280,198.232,0.433
2025-02-03 15:22:40,19,281,198.814,0.529
2025-02-03 15:22:50,19,282,198.185,0.448
2025-02-03 15:23:00,19,283,197.525,0.428
2025-02-03 15:23:10,19,284,198.317,0.498
2025-02-03 15:23:20,19,285,196.396,0.556
2025-02-03 15:23:30,19,286,199.162,0.459
2025-02-03 15:23:40,19,287,199.037,0.528
2025-02-03 15:23:50,19,288,197.080,0.448
2025-02-03 15:24:00,19,289,197.769,0.618
2025-02-03 15:24:10,19,290,197.668,0.403
2025-02-03 15:24:20,19,291,198.708,0.532
2025-02-03 15:24:30,19,292,198.561,0.566
2025-02-03 15:24:40,19,293,197.573,0.617
2025-02-03 15:24:50,19,294,196.969,0.379
2025-02-03 15:25:00,19,295,197.803,0.470
2025-02-03 15:25:10,19,296,198.643,0.660
2025-02-03 15:25:20,19,297,197.372,0.469
2025-02-03 15:25:30,19,298,198.140,0.534
2025-02-03 15:25:40,19,299,197.737,0.534
2025-02-03 15:25:50,19,300,199.050,0.466
2025-02-03 15:26:00,19,301,197.259,0.540
2025-02-03 15:26:10,19,302,198.577,0.508
2025-02-03 15:26:20,19,303,197.995,0.461
2025-02-03 15:26:30,19,304,197.504,0.499
2025-02-03 15:26:40,19,305,198.032,0.633
2025-02-03 15:26:50,19,306,197.546,0.548
2025-02-03 15:27:00,19,307,198.146,0.427
2025-02-03 15:27:10,19,308,197.246,0.538
2025-02-03 15:27:20,19,309,198.908,0.499
2025-02-03 15:27:30,19,310,198.372,0.623
2025-02-03 15:27:40,19,311,198.336,0.443
2025-02-03 15:27:50,19,312,199.304,0.402
2025-02-03 15:28:00,19,313,197.789,0.509
2025-02-03 15:28:10,19,314,198.273,0.476
2025-02-03 15:28:20,19,315,198.635,0.449
2025-02-03 15:28:30,19,316,198.322,0.487
2025-02-03 15:28:40,19,317,197.633,0.504
2025-02-03 15:28:50,19,318,198.026,0.684
2025-02-03 15:29:00,19,319,197.845,0.439
2025-02-03 15:29:10,19,320,197.395,0.498
2025-02-03 15:29:20,19,321,197.722,0.395
2025-02-03 15:29:30,19,322,196.920,0.464
2025-02-03 15:29:40,19,323,198.867,0.546
2025-02-03 15:29:50,19,324,197.728,0.607
2025-02-03 15:30:00,19,325,197.844,0.565
2025-02-03 15:30:10,19,326,199.709,0.533
2025-02-03 15:30:20,19,327,197.629,0.496
2025-02-03 15:30:30,19,328,197.706,0.488
2025-02-03 15:30:40,19,329,198.203,0.569
2025-02-03 15:30:50,19,330,197.416,0.483
2025-02-03 15:31:00,19,331,197.835,0.442
2025-02-03 15:31:10,19,332,197.894,0.531
2025-02-03 15:31:20,19,333,196.359,0.582
2025-02-03 15:31:30,19,334,197.950,0.592
2025-02-03 15:31:40,19,335,196.992,0.457
2025-02-03 15:31:50,19,336,197.540,0.431
2025-02-03 15:32:00,19,337,197.859,0.393
2025-02-03 15:32:10,19,338,199.098,0.449
2025-02-03 15:32:20,19,339,198.798,0.452
2025-02-03 15:32:30,19,340,198.526,0.570
2025-02-03 15:32:40,19,341,197.541,0.474
2025-02-03 15:32:50,19,342,199.834,0.463
2025-02-03 15:33:00,19,343,197.135,0.399
2025-02-03 15:33:10,19,344,198.046,0.602
2025-02-03 15:33:20,19,345,197.930,0.627
2025-02-03 15:33:30,19,346,196.837,0.455
2025-02-03 15:33:40,19,347,197.371,0.629
2025-02-03 15:33:50,19,348,198.827,0.521
2025-02-03 15:34:00,19,349,196.788,0.500
2025-02-03 15:34:10,19,350,198.045,0.493
2025-02-03 15:34:20,19,351,197.194,0.475
2025-02-03 15:34:30,19,352,197.887,0.470
2025-02-03 15:34:40,19,353,197.810,0.558
2025-02-03 15:34:50,19,354,197.958,0.386
2025-02-03 15:35:00,19,355,197.818,0.523
2025-02-03 15:35:10,19,356,195.931,0.417
2025-02-03 15:35:20,19,357,198.002,0.544
2025-02-03 15:35:30,19,358,197.297,0.462
2025-02-03 15:35:40,19,359,197.263,0.389
2025-02-03 15:35:50,19,360,197.921,0.417
2025-02-03 17:33:00,20,1,197.005,0.528
2025-02-03 17:33:10,20,2,196.906,0.502
2025-02-03 17:33:20,20,3,198.510,0.474
2025-02-03 17:33:30,20,4,196.205,0.496
2025-02-03 17:33:40,20,5,196.259,0.520
2025-02-03 17:33:50,20,6,196.803,0.380
2025-02-03 17:34:00,20,7,197.530,0.472
2025-02-03 17:34:10,20,8,197.543,0.521
2025-02-03 17:34:20,20,9,195.673,0.565
2025-02-03 17:34:30,20,10,196.494,0.483
2025-02-03 17:34:40,20,11,196.008,0.466
2025-02-03 17:34:50,20,12,197.792,0.499
2025-02-03 17:35:00,20,13,197.955,0.520
2025-02-03 17:35:10,20,14,196.116,0.525
2025-02-03 17:35:20,20,15,196.185,0.464
2025-02-03 17:35:30,20,16,195.379,0.593
2025-02-03 17:35:40,20,17,196.527,0.540
2025-02-03 17:35:50,20,18,195.222,0.631
2025-02-03 17:36:00,20,19,196.307,0.637
2025-02-03 17:36:10,20,20,196.562,0.529
2025-02-03 17:36:20,20,21,197.334,0.490
2025-02-03 17:36:30,20,22,197.321,0.517
2025-02-03 17:36:40,20,23,195.888,0.509
2025-02-03 17:36:50,20,24,197.298,0.400
2025-02-03 17:37:00,20,25,197.331,0.477
2025-02-03 17:37:10,20,26,195.462,0.557
2025-02-03 17:37:20,20,27,196.378,0.491
2025-02-03 17:37:30,20,28,197.442,0.520
2025-02-03 17:37:40,20,29,197.437,0.551
2025-02-03 17:37:50,20,30,196.100,0.453
2025-02-03 17:38:00,20,31,197.222,0.428
2025-02-03 17:38:10,20,32,196.630,0.541
2025-02-03 17:38:20,20,33,196.409,0.512
2025-02-03 17:38:30,20,34,197.940,0.491
2025-02-03 17:38:40,20,35,195.899,0.457
2025-02-03 17:38:50,20,36,197.986,0.453
2025-02-03 17:39:00,20,37,196.088,0.480
2025-02-03 17:39:10,20,38,196.244,0.462
